"id","date_added","gspc","vix","tnx","wti","gold","ixic","rut"
4259,2018-01-23,2839.1298829999996,11.1,2.624,64.470001,1335.699951,7460.290039,1610.709961
4260,2018-01-24,2837.540039,11.47,2.654,65.610001,1355.900024,7415.060059,1601.77002
4261,2018-01-25,2839.25,11.58,2.621,65.510002,1362.400024,7411.160156,1601.670044
4262,2018-01-26,2872.8701170000004,11.08,2.662,66.139999,1351.599976,7505.77002,1608.060059
4263,2018-01-29,2853.530029,13.84,2.699,65.559998,1351.599976,7466.509765999999,1598.109985
4264,2018-01-30,2822.429932,14.79,2.726,64.5,1335.400024,7402.47998,1582.819946
4265,2018-01-31,2823.810059,13.54,2.72,64.730003,1339.0,7411.47998,1574.97998
4266,2018-02-01,2821.97998,13.47,2.773,65.800003,1344.300049,7385.859863,1579.869995
4267,2018-02-02,2762.1298829999996,17.309998999999998,2.854,65.449997,1333.699951,7240.950195,1547.27002
4268,2018-02-05,2648.939941,37.32,2.794,64.150002,1333.0,6967.529785,1491.089966
4269,2018-02-06,2695.139893,29.98,2.768,63.389998999999996,1326.099976,7115.879883,1507.170044
4270,2018-02-07,2681.659912,27.73,2.844,61.790001000000004,1311.599976,7051.97998,1507.969971
4271,2018-02-08,2581.0,33.459998999999996,2.851,61.150002,1316.900024,6777.160156,1463.790039
4272,2018-02-09,2619.550049,29.059998999999998,2.829,59.200001,1313.099976,6874.490234000001,1477.839966
4273,2018-02-12,2656.0,25.610001,2.857,59.290001000000004,1324.199951,6981.959961,1490.97998
4274,2018-02-13,2662.939941,24.969998999999998,2.84,59.189999,1328.099976,7013.509765999999,1494.949951
4275,2018-02-14,2698.6298829999996,19.26,2.913,60.599998,1355.5,7143.620117,1522.099976
4276,2018-02-15,2731.199951,19.129998999999998,2.891,61.34,1352.099976,7256.430176000001,1537.199951
4277,2018-02-16,2732.219971,19.459999,2.877,61.68,1353.199951,7239.470215,1543.550049
4278,2018-02-20,2716.26001,20.6,2.893,61.900002,1328.800049,7234.310059,1529.98999
4279,2018-02-21,2701.330078,20.02,2.943,61.68,1330.0,7218.22998,1531.839966
4280,2018-02-22,2703.959961,18.719998999999998,2.917,62.77,1330.599976,7210.089844,1529.98999
4281,2018-02-23,2747.300049,16.49,2.871,63.549999,1328.199951,7337.390137,1549.189941
4282,2018-02-26,2779.600098,15.8,2.859,63.91,1330.699951,7421.459961,1559.329956
4283,2018-02-27,2744.280029,18.59,2.908,63.009997999999996,1315.5,7330.350098000001,1536.469971
4284,2018-02-28,2713.830078,19.85,2.868,61.639998999999996,1315.5,7273.009765999999,1512.449951
4285,2018-03-01,2677.669922,22.469998999999998,2.804,60.990002000000004,1302.900024,7180.560059,1507.390015
4286,2018-03-02,2691.25,19.59,2.857,61.25,1321.099976,7257.870117,1533.170044
4287,2018-03-05,2720.939941,18.73,2.881,62.57,1318.099976,7330.709961,1546.050049
4288,2018-03-06,2728.1201170000004,18.360001,2.877,62.599998,1333.599976,7372.009765999999,1562.199951
4289,2018-03-07,2726.800049,17.76,2.883,61.150002,1326.0,7396.649901999999,1574.530029
4290,2018-03-08,2738.969971,16.540001,2.866,60.119999,1319.900024,7427.950195,1571.969971
4291,2018-03-09,2786.570068,14.64,2.894,62.040001000000004,1322.400024,7560.810059,1597.140015
4292,2018-03-12,2783.02002,15.78,2.87,61.360001000000004,1319.400024,7588.319823999999,1601.060059
4293,2018-03-13,2765.310059,16.35,2.848,60.709998999999996,1325.900024,7511.009765999999,1592.050049
4294,2018-03-14,2749.47998,17.23,2.817,60.959998999999996,1324.400024,7496.810059,1584.310059
4295,2018-03-15,2747.330078,16.59,2.826,61.189999,1316.800049,7481.740234000001,1576.619995
4296,2018-03-16,2752.01001,15.8,2.848,62.34,1311.300049,7481.990234000001,1586.050049
4297,2018-03-19,2712.919922,19.02,2.845,62.060001,1316.800049,7344.240234000001,1570.560059
4298,2018-03-20,2716.939941,18.200001,2.879,63.400002,1311.099976,7364.299805,1570.410034
4299,2018-03-21,2711.929932,17.860001,2.907,65.16999799999999,1320.699951,7345.290039,1579.300049
4300,2018-03-22,2643.689941,23.34,2.832,64.300003,1326.599976,7166.680176000001,1543.869995
4301,2018-03-23,2588.26001,24.870001000000002,2.83,65.879997,1349.300049,6992.669922,1510.079956
4302,2018-03-26,2658.550049,21.030001000000002,2.843,65.550003,1354.400024,7220.540039,1543.719971
4303,2018-03-27,2612.6201170000004,22.5,2.786,65.25,1341.300049,7008.810059,1513.569946
4304,2018-03-28,2605.0,22.870001000000002,2.775,64.379997,1324.199951,6949.22998,1513.030029
4305,2018-03-29,2640.8701170000004,19.969998999999998,2.741,64.940002,1322.800049,7063.450195,1529.430054
4306,2018-04-02,2581.8798829999996,23.620001000000002,2.732,63.009997999999996,1342.099976,6870.120117,1492.530029
4307,2018-04-03,2614.449951,21.1,2.784,63.509997999999996,1332.800049,6941.279785,1512.150024
4308,2018-04-04,2644.689941,20.059998999999998,2.788,63.369999,1335.800049,7042.109863,1531.660034
4309,2018-04-05,2662.840088,18.940001000000002,2.832,63.540001000000004,1324.300049,7076.549805,1542.930054
4310,2018-04-06,2604.469971,21.49,2.775,62.060001,1331.900024,6915.109863,1513.300049
4311,2018-04-09,2613.159912,21.77,2.786,63.419998,1336.300049,6950.339844,1514.459961
4312,2018-04-10,2656.8701170000004,20.469998999999998,2.797,65.510002,1342.0,7094.299805,1543.430054
4313,2018-04-11,2642.189941,20.24,2.79,66.82,1356.5,7069.029785,1546.800049
4314,2018-04-12,2663.98999,18.49,2.834,67.07,1338.400024,7140.25,1557.329956
4315,2018-04-13,2656.300049,17.41,2.829,67.389999,1344.800049,7106.649901999999,1549.51001
4316,2018-04-16,2677.840088,16.559998999999998,2.832,66.220001,1347.5,7156.279785,1563.030029
4317,2018-04-17,2706.389893,15.25,2.814,66.519997,1347.199951,7281.100098000001,1579.800049
4318,2018-04-18,2708.639893,15.6,2.867,68.470001,1351.199951,7295.240234000001,1583.560059
4319,2018-04-19,2693.1298829999996,15.96,2.914,68.290001,1346.800049,7238.060059,1573.819946
4320,2018-04-20,2670.139893,16.879998999999998,2.951,68.379997,1336.699951,7146.129883,1564.119995
4321,2018-04-23,2670.290039,16.34,2.973,68.639999,1322.5,7128.600098000001,1562.119995
4322,2018-04-24,2634.560059,18.02,2.983,67.699997,1331.400024,7007.350098000001,1553.280029
4323,2018-04-25,2639.399902,17.84,3.024,68.050003,1321.199951,7003.740234000001,1550.469971
4324,2018-04-26,2666.939941,16.24,2.99,68.190002,1316.300049,7118.680176000001,1557.890015
4325,2018-04-27,2669.909912,15.41,2.957,68.099998,1320.300049,7119.799805,1556.23999
4326,2018-04-30,2648.050049,15.93,2.936,68.57,1316.199951,7066.27002,1541.880005
4327,2018-05-01,2654.800049,15.49,2.976,67.25,1303.800049,7130.700195,1550.329956
4328,2018-05-02,2635.669922,15.97,2.964,67.93,1302.599976,7100.899901999999,1554.910034
4329,2018-05-03,2629.72998,15.9,2.946,68.43,1310.699951,7088.149901999999,1546.560059
4330,2018-05-04,2663.419922,14.77,2.944,69.720001,1312.699951,7209.620117,1565.599976
4331,2018-05-07,2672.6298829999996,14.75,2.95,70.730003,1312.199951,7265.209961,1578.949951
4332,2018-05-08,2671.919922,14.71,2.969,69.059998,1312.0,7266.899901999999,1586.390015
4333,2018-05-09,2697.790039,13.42,3.004,71.139999,1311.300049,7339.910156,1596.050049
4334,2018-05-10,2723.070068,13.23,2.971,71.360001,1320.800049,7404.970215,1603.709961
4335,2018-05-11,2727.719971,12.65,2.971,70.699997,1319.0,7402.879883,1606.790039
4336,2018-05-14,2730.1298829999996,12.93,2.995,70.959999,1316.5,7411.319823999999,1600.339966
4337,2018-05-15,2711.449951,14.63,3.08,71.309998,1288.900024,7351.629883,1600.339966
4338,2018-05-16,2722.459961,13.42,3.095,71.489998,1290.199951,7398.299805,1616.369995
4339,2018-05-17,2720.1298829999996,13.43,3.109,71.489998,1288.199951,7382.470215,1625.290039
4340,2018-05-18,2712.969971,13.42,3.067,71.279999,1290.199951,7354.339844,1626.630005
4341,2018-05-21,2733.01001,13.08,3.065,72.239998,1290.199951,7394.040039,1637.439941
4342,2018-05-22,2724.439941,13.22,3.065,72.129997,1291.699951,7378.459961,1625.23999
4343,2018-05-23,2733.290039,12.58,3.003,71.839996,1289.300049,7425.959961,1627.609985
4344,2018-05-24,2727.76001,12.53,2.981,70.709999,1303.699951,7424.430176000001,1628.219971
4345,2018-05-25,2721.330078,13.22,2.931,67.879997,1303.300049,7433.850098000001,1626.930054
4346,2018-05-29,2689.860107,17.02,2.768,66.730003,1298.699951,7396.589844,1623.650024
4347,2018-05-30,2724.01001,14.94,2.842,68.209999,1301.5,7462.450195,1647.98999
4348,2018-05-31,2705.27002,15.43,2.822,67.040001,1300.099976,7442.120117,1633.609985
4349,2018-06-01,2734.6201170000004,13.46,2.895,65.809998,1294.800049,7554.330078,1647.97998
4350,2018-06-04,2746.8701170000004,12.74,2.937,64.75,1293.099976,7606.459961,1653.369995
4351,2018-06-05,2748.800049,12.4,2.919,65.519997,1297.5,7637.859863,1664.630005
4352,2018-06-06,2772.350098,11.64,2.975,64.730003,1297.099976,7689.240234000001,1675.949951
4353,2018-06-07,2770.3701170000004,12.13,2.933,65.949997,1298.699951,7635.069823999999,1667.77002
4354,2018-06-08,2779.030029,12.18,2.937,65.739998,1298.099976,7645.509765999999,1672.48999
4355,2018-06-11,2782.0,12.35,2.957,66.099998,1298.900024,7659.930176000001,1674.680054
4356,2018-06-12,2786.850098,12.34,2.957,66.360001,1295.099976,7703.790039,1682.300049
4357,2018-06-13,2775.6298829999996,12.94,2.977,66.639999,1296.900024,7695.700195,1676.540039
4358,2018-06-14,2782.48999,12.12,2.946,66.889999,1304.0,7761.040039,1684.719971
4359,2018-06-15,2779.659912,11.98,2.924,65.059998,1274.599976,7746.379883,1683.910034
4360,2018-06-18,2773.75,12.31,2.926,65.849998,1276.199951,7747.029785,1692.459961
4361,2018-06-19,2762.590088,13.35,2.893,65.07,1275.599976,7725.589844,1693.449951
4362,2018-06-20,2767.320068,12.79,2.928,66.220001,1271.199951,7781.509765999999,1706.9899899999998
4363,2018-06-21,2749.76001,14.64,2.897,65.540001,1267.199951,7712.950195,1688.949951
4364,2018-06-22,2754.8798829999996,13.77,2.9,68.58000200000001,1267.400024,7692.819823999999,1685.5799559999998
4365,2018-06-25,2717.070068,17.33,2.875,68.08000200000001,1265.599976,7532.009765999999,1657.51001
4366,2018-06-26,2723.060059,15.92,2.88,70.529999,1256.599976,7561.629883,1668.530029
4367,2018-06-27,2699.6298829999996,17.91,2.827,72.760002,1252.800049,7445.080078,1640.449951
4368,2018-06-28,2716.310059,16.85,2.847,73.449997,1247.800049,7503.680176000001,1645.02002
4369,2018-06-29,2718.3701170000004,16.09,2.849,74.150002,1251.300049,7510.299805,1643.069946
4370,2018-07-02,2726.709961,15.6,2.866,73.940002,1239.800049,7567.689941,1655.089966
4371,2018-07-03,2713.219971,16.139999,2.866,73.940002,1239.800049,7502.669922,1660.420044
4372,2018-07-05,2736.610107,14.97,2.84,72.940002,1257.300049,7586.430176000001,1679.47998
4373,2018-07-06,2759.820068,13.37,2.831,73.800003,1254.300049,7688.390137,1694.050049
4374,2018-07-09,2784.169922,12.69,2.86,73.849998,1258.099976,7756.200195,1704.5999760000002
4375,2018-07-10,2793.840088,12.64,2.873,74.110001,1253.800049,7759.200195,1695.619995
4376,2018-07-11,2774.02002,13.63,2.842,70.379997,1242.800049,7716.609863,1683.660034
4377,2018-07-12,2798.290039,12.58,2.853,70.33000200000001,1245.0,7823.919922,1690.280029
4378,2018-07-13,2801.310059,12.18,2.831,71.010002,1239.599976,7825.97998,1687.0799559999998
4379,2018-07-16,2798.429932,12.83,2.858,68.059998,1238.099976,7805.720215,1678.540039
4380,2018-07-17,2809.550049,12.06,2.864,68.08000200000001,1225.699951,7855.120117,1687.2600100000002
4381,2018-07-18,2815.6201170000004,12.1,2.875,68.760002,1226.300049,7854.439941,1691.869995
4382,2018-07-19,2804.48999,12.87,2.847,69.459999,1222.400024,7825.299805,1701.310059
4383,2018-07-20,2801.830078,12.86,2.895,70.459999,1229.5,7820.200195,1696.810059
4384,2018-07-23,2806.97998,12.62,2.965,67.889999,1224.0,7841.870117,1698.410034
4385,2018-07-24,2820.399902,12.41,2.949,68.519997,1223.900024,7840.77002,1680.199951
4386,2018-07-25,2846.070068,12.29,2.936,69.300003,1231.400024,7932.240234000001,1685.199951
4387,2018-07-26,2837.439941,12.14,2.975,69.610001,1225.300049,7852.180176000001,1695.359985
4388,2018-07-27,2818.820068,13.03,2.96,68.690002,1222.599976,7737.419922,1663.339966
4389,2018-07-30,2802.600098,14.26,2.975,70.129997,1221.300049,7630.0,1653.130005
4390,2018-07-31,2816.290039,12.83,2.964,68.760002,1223.699951,7671.790039,1670.800049
4391,2018-08-01,2813.360107,13.15,3.003,67.660004,1217.900024,7707.290039,1669.26001
4392,2018-08-02,2827.219971,12.19,2.986,68.959999,1210.599976,7802.689941,1682.0999760000002
4393,2018-08-03,2840.350098,11.64,2.953,68.489998,1214.199951,7812.009765999999,1673.369995
4394,2018-08-06,2850.399902,11.27,2.938,69.010002,1208.599976,7859.680176000001,1684.310059
4395,2018-08-07,2858.449951,10.93,2.973,69.16999799999999,1209.599976,7883.660156,1688.300049
4396,2018-08-08,2857.699951,10.85,2.971,66.940002,1212.599976,7888.330078,1686.880005
4397,2018-08-09,2853.580078,11.27,2.935,66.809998,1211.900024,7891.779785,1690.890015
4398,2018-08-10,2833.280029,13.16,2.857,67.629997,1211.099976,7839.109863,1686.800049
4399,2018-08-13,2821.929932,14.78,2.877,67.199997,1191.300049,7819.709961,1675.319946
4400,2018-08-14,2839.959961,13.31,2.895,67.040001,1193.0,7870.890137,1692.5799559999998
4401,2018-08-15,2818.3701170000004,14.64,2.852,65.010002,1177.5,7774.120117,1670.670044
4402,2018-08-16,2840.689941,13.45,2.871,65.459999,1176.199951,7806.52002,1685.75
4403,2018-08-17,2850.1298829999996,12.64,2.873,65.910004,1176.5,7816.330078,1692.949951
4404,2018-08-20,2857.050049,12.49,2.823,66.43,1186.800049,7821.009765999999,1698.689941
4405,2018-08-21,2862.959961,12.86,2.844,67.349998,1192.599976,7859.169922,1718.050049
4406,2018-08-22,2861.820068,12.25,2.823,67.860001,1196.300049,7889.100098000001,1722.540039
4407,2018-08-23,2856.97998,12.41,2.821,67.83000200000001,1187.0,7878.459961,1717.050049
4408,2018-08-24,2874.689941,11.99,2.826,68.720001,1206.300049,7945.97998,1725.6700440000002
4409,2018-08-27,2896.73999,12.16,2.848,68.870003,1209.0,8017.899901999999,1728.410034
4410,2018-08-28,2897.52002,12.5,2.884,68.529999,1207.400024,8030.040039,1728.4200440000002
4411,2018-08-29,2914.040039,12.25,2.884,69.510002,1204.5,8109.689941,1734.75
4412,2018-08-30,2901.1298829999996,13.53,2.86,70.25,1197.699951,8088.359863,1732.3499760000002
4413,2018-08-31,2901.52002,12.86,2.853,69.800003,1200.300049,8109.540039,1740.75
4414,2018-09-04,2896.719971,13.16,2.902,69.870003,1192.699951,8091.25,1733.380005
4415,2018-09-05,2888.600098,13.91,2.902,68.720001,1194.900024,7995.169922,1727.6500239999998
4416,2018-09-06,2878.050049,14.65,2.879,67.769997,1197.900024,7922.72998,1714.469971
4417,2018-09-07,2871.679932,14.88,2.942,67.75,1193.599976,7902.540039,1713.180054
4418,2018-09-10,2877.1298829999996,14.16,2.937,67.540001,1193.0,7924.160156,1717.469971
4419,2018-09-11,2887.889893,13.22,2.977,69.25,1195.400024,7972.470215,1718.4000239999998
4420,2018-09-12,2888.919922,13.14,2.963,70.370003,1204.699951,7954.22998,1715.699951
4421,2018-09-13,2904.179932,12.37,2.963,68.589996,1202.0,8013.709961,1714.319946
4422,2018-09-14,2904.97998,12.07,2.994,68.989998,1195.0,8010.040039,1721.719971
4423,2018-09-17,2888.800049,13.68,3.001,68.910004,1199.699951,7895.790039,1703.550049
4424,2018-09-18,2904.310059,12.79,3.048,69.849998,1196.800049,7956.109863,1710.969971
4425,2018-09-19,2907.949951,11.75,3.083,71.120003,1202.199951,7950.040039,1702.930054
4426,2018-09-20,2930.75,11.8,3.078,70.800003,1206.199951,8028.22998,1720.180054
4427,2018-09-21,2929.669922,11.68,3.068,70.779999,1196.199951,7986.959961,1712.319946
4428,2018-09-24,2919.3701170000004,12.2,3.078,72.08000200000001,1199.300049,7993.25,1705.319946
4429,2018-09-25,2915.560059,12.42,3.102,72.279999,1200.0,8007.470215,1708.810059
4430,2018-09-26,2905.969971,12.89,3.061,71.57,1194.0,7990.370117,1691.609985
4431,2018-09-27,2914.0,12.41,3.056,72.120003,1182.300049,8041.970215,1690.530029
4432,2018-09-28,2913.97998,12.12,3.056,73.25,1191.5,8046.350098000001,1696.569946
4433,2018-10-01,2924.590088,12.0,3.08,75.300003,1187.099976,8037.299805,1672.98999
4434,2018-10-02,2923.429932,12.05,3.056,75.230003,1202.400024,7999.549805,1656.040039
4435,2018-10-03,2925.51001,11.61,3.161,76.410004,1198.300049,8025.089844,1671.290039
4436,2018-10-04,2901.610107,14.22,3.197,74.33000200000001,1197.199951,7879.509765999999,1646.910034
4437,2018-10-05,2885.570068,14.82,3.225,74.339996,1201.199951,7788.450195,1632.109985
4438,2018-10-08,2884.429932,15.69,3.233,74.290001,1184.400024,7735.950195,1629.52002
4439,2018-10-09,2880.340088,15.95,3.208,74.959999,1187.199951,7738.02002,1621.869995
4440,2018-10-10,2785.679932,22.959999,3.225,73.16999799999999,1189.300049,7422.049805,1575.410034
4441,2018-10-11,2728.3701170000004,24.98,3.133,70.970001,1223.5,7329.060059,1545.380005
4442,2018-10-12,2767.1298829999996,21.309998999999998,3.141,71.339996,1218.099976,7496.890137,1546.680054
4443,2018-10-15,2750.790039,21.299999,3.163,71.779999,1226.400024,7430.740234000001,1553.089966
4444,2018-10-16,2809.919922,17.620001000000002,3.156,71.91999799999999,1227.300049,7645.490234000001,1596.839966
4445,2018-10-17,2809.209961,17.4,3.179,69.75,1223.699951,7642.700195,1589.599976
4446,2018-10-18,2768.780029,20.059998999999998,3.175,68.650002,1226.5,7485.140137,1560.75
4447,2018-10-19,2767.780029,19.889999,3.198,69.120003,1225.300049,7449.029785,1542.040039
4448,2018-10-22,2755.8798829999996,19.639999,3.196,69.16999799999999,1221.199951,7468.629883,1539.5
4449,2018-10-23,2740.689941,20.709999,3.166,66.43,1233.400024,7437.540039,1526.589966
4450,2018-10-24,2656.100098,25.23,3.124,66.82,1227.800049,7108.399901999999,1468.699951
4451,2018-10-25,2705.570068,24.219998999999998,3.136,67.33000200000001,1229.099976,7318.339844,1500.400024
4452,2018-10-26,2658.689941,24.16,3.077,67.589996,1232.5,7167.209961,1483.819946
4453,2018-10-29,2641.25,24.700001,3.087,67.040001,1224.5,7050.290039,1477.310059
4454,2018-10-30,2682.6298829999996,23.35,3.11,66.18,1222.599976,7161.649901999999,1506.640015
4455,2018-10-31,2711.73999,21.23,3.159,65.309998,1212.300049,7305.899901999999,1511.410034
4456,2018-11-01,2740.3701170000004,19.34,3.144,63.689999,1236.0,7434.060059,1544.97998
4457,2018-11-02,2723.060059,19.51,3.214,63.139998999999996,1230.900024,7356.990234000001,1547.97998
4458,2018-11-05,2738.310059,19.959999,3.201,63.099998,1229.800049,7328.850098000001,1547.51001
4459,2018-11-06,2755.449951,19.91,3.214,62.209998999999996,1223.800049,7375.959961,1556.099976
4460,2018-11-07,2813.889893,16.360001,3.213,61.669998,1226.199951,7570.75,1582.160034
4461,2018-11-08,2806.830078,16.719998999999998,3.234,60.669998,1222.900024,7530.879883,1578.209961
4462,2018-11-09,2781.01001,17.360001,3.189,60.189999,1206.400024,7406.899901999999,1549.48999
4463,2018-11-12,2726.219971,20.450001,3.186,59.93,1201.300049,7200.870117,1518.790039
4464,2018-11-13,2722.179932,20.02,3.145,55.689999,1199.199951,7200.870117,1514.800049
4465,2018-11-14,2701.580078,21.25,3.12,56.25,1207.900024,7136.390137,1502.51001
4466,2018-11-15,2730.199951,19.98,3.118,56.459998999999996,1212.800049,7259.029785,1524.119995
4467,2018-11-16,2736.27002,18.139999,3.074,56.459998999999996,1220.800049,7247.870117,1527.530029
4468,2018-11-19,2690.72998,20.1,3.057,56.759997999999996,1223.099976,7028.47998,1496.540039
4469,2018-11-20,2641.889893,22.48,3.048,53.43,1219.0,6908.819823999999,1469.01001
4470,2018-11-21,2649.929932,20.799999,3.061,54.630001,1225.800049,6972.25,1488.280029
4471,2018-11-23,2632.560059,21.52,3.061,54.630001,1225.800049,6938.97998,1488.680054
4472,2018-11-26,2673.449951,18.9,3.072,51.630001,1220.199951,7081.850098000001,1505.959961
4473,2018-11-27,2682.169922,19.02,3.055,51.560001,1211.199951,7082.700195,1492.859985
4474,2018-11-28,2743.790039,18.49,3.044,50.290001000000004,1221.400024,7291.589844,1530.380005
4475,2018-11-29,2737.800049,18.790001,3.035,51.450001,1224.099976,7273.080078,1525.390015
4476,2018-11-30,2760.169922,18.07,3.013,50.93,1220.199951,7330.540039,1533.27002
4477,2018-12-03,2790.3701170000004,16.440001000000002,2.992,52.950001,1233.900024,7441.509765999999,1548.959961
4478,2018-12-04,2700.060059,20.74,2.924,53.25,1241.099976,7158.430176000001,1480.75
4479,2018-12-06,2695.949951,21.190001000000002,2.876,51.490002000000004,1238.099976,7188.259765999999,1477.410034
4480,2018-12-07,2633.080078,23.23,2.85,52.610001000000004,1246.800049,6969.25,1448.089966
4481,2018-12-10,2637.719971,22.639999,2.856,51.0,1243.699951,7020.52002,1443.099976
4482,2018-12-11,2636.780029,21.76,2.879,51.650002,1241.900024,7031.830078,1440.130005
4483,2018-12-12,2651.070068,21.459999,2.906,51.150002,1244.400024,7098.310059,1455.319946
4484,2018-12-13,2650.540039,20.65,2.911,52.580002,1242.699951,7070.330078,1432.699951
4485,2018-12-14,2599.949951,21.629998999999998,2.891,51.200001,1237.0,6910.660156,1410.810059
4486,2018-12-17,2545.939941,24.52,2.857,49.880001,1247.400024,6753.72998,1378.140015
4487,2018-12-18,2546.159912,25.58,2.825,46.240002000000004,1249.199951,6783.910156,1377.180054
4488,2018-12-19,2506.959961,25.58,2.778,47.200001,1252.099976,6636.830078,1349.22998
4489,2018-12-20,2467.419922,28.379998999999998,2.789,45.880001,1263.599976,6528.410156,1326.0
4490,2018-12-21,2416.6201170000004,30.110001,2.792,45.59,1253.800049,6332.990234000001,1292.089966
4491,2018-12-24,2351.100098,36.07,2.792,45.59,1253.800049,6192.919922,1266.920044
4492,2018-12-26,2467.699951,30.41,2.797,46.220001,1269.199951,6554.359863000001,1329.810059
4493,2018-12-27,2488.830078,29.959999,2.743,44.610001000000004,1277.300049,6579.490234000001,1331.819946
4494,2018-12-28,2485.73999,28.34,2.736,45.330002,1279.900024,6584.52002,1337.920044
4495,2018-12-31,2506.850098,25.42,2.686,45.41,1278.300049,6635.279785,1348.560059
4496,2019-01-02,2510.030029,23.219998999999998,2.661,46.540001000000004,1281.0,6665.939941,1355.910034
4497,2019-01-03,2447.889893,25.450001,2.554,47.09,1291.800049,6463.5,1330.829956
4498,2019-01-04,2531.939941,21.379998999999998,2.659,47.959998999999996,1282.699951,6738.859863,1380.75
4499,2019-01-07,2549.689941,21.4,2.682,48.52,1286.800049,6823.470215,1405.369995
4500,2019-01-08,2574.409912,20.469998999999998,2.716,49.779999,1283.199951,6897.0,1426.550049
4501,2019-01-09,2584.959961,19.98,2.728,52.360001000000004,1289.300049,6957.080078,1438.810059
4502,2019-01-10,2596.639893,19.5,2.731,52.59,1284.699951,6986.069823999999,1445.430054
4503,2019-01-11,2596.26001,18.190001000000002,2.701,51.59,1287.099976,6971.47998,1447.380005
4504,2019-01-14,2582.610107,19.07,2.71,50.509997999999996,1289.099976,6905.919922,1432.810059
4505,2019-01-15,2610.300049,18.6,2.711,52.110001000000004,1286.199951,7023.830078,1445.219971
4506,2019-01-16,2616.100098,19.040001,2.731,52.310001,1291.599976,7034.689941,1454.699951
4507,2019-01-17,2635.959961,18.059998999999998,2.749,52.07,1291.0,7084.459961,1467.25
4508,2019-01-18,2670.709961,17.799999,2.784,53.799999,1281.300049,7157.22998,1482.5
4509,2019-01-22,2632.899902,20.799999,2.73,52.57,1282.5,7020.359863,1457.449951
