"id","date_added","gspc","vix","tnx","wti","gold","ixic","rut"
4766,2020-01-29,3273.399902,16.389999,1.594,53.330002,1569.800049,9275.160156,1649.219971
4767,2020-01-30,3283.659912,15.49,1.558,52.139998999999996,1583.5,9298.929688,1648.219971
4768,2020-01-31,3225.52002,18.84,1.52,51.560001,1582.900024,9150.94043,1614.060059
4769,2020-02-03,3248.919922,17.969998999999998,1.52,50.110001000000004,1577.199951,9273.400391,1632.209961
4770,2020-02-04,3297.590088,16.049999,1.603,49.610001000000004,1550.400024,9467.969727,1656.77002
4771,2020-02-05,3334.689941,15.15,1.649,50.75,1557.800049,9508.679688,1681.9200440000002
4772,2020-02-06,3345.780029,14.96,1.644,50.950001,1565.099976,9572.150391,1677.459961
4773,2020-02-07,3327.709961,15.47,1.578,50.32,1568.599976,9520.509766,1656.780029
4774,2020-02-10,3352.090088,15.04,1.547,49.57,1574.699951,9628.389648,1667.670044
4775,2020-02-11,3357.75,15.18,1.59,49.939999,1565.599976,9638.94043,1677.51001
4776,2020-02-12,3379.4499509999996,13.74,1.63,51.169998,1567.400024,9725.959961,1689.380005
4777,2020-02-13,3373.9399409999996,14.15,1.617,51.419998,1575.099976,9711.969727,1693.7399899999998
4778,2020-02-14,3380.1599119999996,13.68,1.588,52.049999,1582.699951,9731.179688,1687.5799559999998
4779,2020-02-18,3370.290039,14.83,1.556,52.049999,1600.0,9732.740234,1683.52002
4780,2020-02-19,3386.149902,14.38,1.57,53.290001000000004,1607.5,9817.179688,1692.569946
4781,2020-02-20,3373.2299799999996,15.56,1.525,53.779999,1616.599976,9750.969727,1696.069946
4782,2020-02-21,3337.75,17.08,1.471,53.380001,1644.599976,9576.589844,1678.609985
4783,2020-02-24,3225.889893,25.030001000000002,1.377,51.43,1672.400024,9221.280273,1628.099976
4784,2020-02-25,3128.209961,27.85,1.33,49.900002,1646.900024,8965.610352,1571.900024
4785,2020-02-26,3116.389893,27.559998999999998,1.31,48.73,1640.0,8980.780273,1552.76001
4786,2020-02-27,2978.76001,39.16,1.299,47.09,1640.0,8566.480469,1497.869995
4787,2020-02-28,2954.219971,40.110001000000004,1.127,44.759997999999996,1564.099976,8567.370117,1476.430054
4788,2020-03-02,3090.22998,33.419998,1.088,46.75,1592.300049,8952.169922,1518.48999
4789,2020-03-03,3003.3701170000004,36.82,1.01,47.18,1642.099976,8684.089844,1486.079956
4790,2020-03-04,3130.1201170000004,31.99,0.992,46.779999,1641.099976,9018.089844,1531.199951
4791,2020-03-05,3023.939941,39.619999,0.926,45.900002,1666.400024,8738.589844,1478.819946
4792,2020-03-06,2972.3701170000004,41.939999,0.706,41.279999,1670.800049,8575.620117,1449.219971
4793,2020-03-09,2746.560059,54.459998999999996,0.499,31.129998999999998,1674.5,7950.680176000001,1313.439941
4794,2020-03-10,2882.22998,47.299999,0.748,34.360001000000004,1659.099976,8344.25,1350.900024
4795,2020-03-11,2741.3798829999996,53.900002,0.82,32.98,1641.400024,7952.049805,1264.300049
4796,2020-03-12,2480.639893,75.470001,0.849,31.5,1589.300049,7201.799805,1122.930054
4797,2020-03-13,2711.02002,57.830002,0.951,31.73,1515.699951,7874.879883,1210.130005
4798,2020-03-16,2386.1298829999996,82.690002,0.728,28.700001,1485.900024,6904.589844,1037.420044
4799,2020-03-17,2529.189941,75.910004,0.997,26.950001,1524.900024,7334.779785,1106.51001
4800,2020-03-18,2398.100098,76.449997,1.266,20.370001000000002,1477.300049,6989.839844,991.159973
4801,2020-03-19,2409.389893,72.0,1.119,25.219998999999998,1478.599976,7150.580078,1058.75
4802,2020-03-20,2304.919922,66.040001,0.938,22.43,1484.0,6879.52002,1013.8900150000001
4803,2020-03-23,2237.399902,61.59,0.764,23.360001,1567.0,6860.669922,1002.400024
4804,2020-03-24,2447.330078,61.669998,0.816,24.01,1660.199951,7417.859863,1096.540039
4805,2020-03-25,2475.560059,63.950001,0.858,24.49,1632.300049,7384.299805,1110.369995
4806,2020-03-26,2630.070068,61.0,0.811,22.6,1650.099976,7797.540039,1180.319946
4807,2020-03-27,2541.469971,65.540001,0.749,21.51,1623.900024,7502.379883,1131.98999
4808,2020-03-30,2626.649902,57.080002,0.67,20.09,1622.0,7774.149901999999,1158.319946
4809,2020-03-31,2584.590088,53.540001000000004,0.698,20.48,1583.400024,7700.100098000001,1153.099976
4810,2020-04-01,2470.5,57.060001,0.635,20.309998999999998,1578.199951,7360.580078,1071.98999
4811,2020-04-02,2526.899902,50.91,0.627,25.32,1625.699951,7487.310059,1085.810059
4812,2020-04-03,2488.649902,46.799999,0.587,28.34,1633.699951,7373.080078,1052.050049
4813,2020-04-06,2663.679932,45.240002000000004,0.676,26.08,1677.0,7913.240234000001,1138.780029
4814,2020-04-07,2659.409912,46.700001,0.736,23.629998999999998,1664.800049,7887.259765999999,1139.170044
4815,2020-04-08,2749.97998,43.349998,0.764,25.09,1665.400024,8090.899901999999,1191.660034
4816,2020-04-09,2789.820068,41.669998,0.729,22.76,1736.199951,8153.580078,1246.72998
4817,2020-04-13,2761.6298829999996,41.169998,0.749,22.41,1744.800049,8192.419922,1212.040039
4818,2020-04-14,2846.060059,37.759997999999996,0.752,20.110001,1756.699951,8515.740234,1237.329956
4819,2020-04-15,2783.360107,40.84,0.638,19.870001000000002,1727.199951,8393.179688,1183.97998
4820,2020-04-16,2799.550049,40.110001000000004,0.609,19.870001000000002,1720.4000239999998,8532.360352,1178.089966
4821,2020-04-17,2874.560059,38.150002,0.654,18.27,1689.199951,8650.139648,1229.099976
4822,2020-04-20,2823.159912,43.830002,0.626,0.0,1701.5999760000002,8560.730469,1213.349976
4823,2020-04-21,2736.560059,45.41,0.571,10.01,1678.199951,8263.230469,1185.089966
4824,2020-04-22,2799.310059,41.98,0.619,13.78,1728.699951,8495.379883,1201.52002
4825,2020-04-23,2797.800049,41.380001,0.613,16.5,1733.300049,8494.75,1214.060059
4826,2020-04-24,2836.73999,35.93,0.596,16.940001000000002,1723.5,8634.519531,1233.050049
4827,2020-04-27,2878.47998,33.290001000000004,0.656,12.78,1711.9000239999998,8730.160156,1281.880005
4828,2020-04-28,2863.389893,33.57,0.61,12.34,1710.5,8607.730469,1298.079956
4829,2020-04-29,2939.51001,31.23,0.627,15.06,1703.4000239999998,8914.709961,1360.76001
4830,2020-04-30,2912.429932,34.150002,0.622,18.84,1684.199951,8889.549805,1310.660034
4831,2020-05-01,2830.709961,37.189999,0.642,19.780001000000002,1694.5,8604.950195,1260.47998
4832,2020-05-04,2842.73999,35.970001,0.637,20.389999,1706.9000239999998,8710.709961,1263.969971
4833,2020-05-05,2868.439941,33.610001000000004,0.657,24.559998999999998,1704.4000239999998,8809.120117,1273.51001
4834,2020-05-06,2848.419922,34.119999,0.711,23.99,1684.199951,8854.389648,1263.01001
4835,2020-05-07,2881.189941,31.440001000000002,0.631,23.549999,1721.800049,8979.660156,1282.930054
4836,2020-05-08,2929.800049,27.98,0.682,24.74,1709.9000239999998,9121.320313,1329.640015
4837,2020-05-11,2930.189941,27.57,0.726,24.139999,1695.300049,9192.339844,1321.23999
4838,2020-05-12,2870.1201170000004,33.040001000000004,0.678,25.780001000000002,1704.4000239999998,9002.549805,1275.540039
4839,2020-05-13,2820.0,35.279999,0.649,25.290001,1713.9000239999998,8863.169922,1233.25
4840,2020-05-14,2852.5,32.610001000000004,0.619,27.559998999999998,1738.0999760000002,8943.719727,1237.550049
4841,2020-05-15,2863.699951,31.889999,0.64,29.43,1753.4000239999998,9014.55957,1256.98999
4842,2020-05-18,2953.909912,29.299999,0.744,31.82,1731.800049,9234.830078,1333.689941
4843,2020-05-19,2922.939941,30.530001000000002,0.711,32.5,1744.199951,9185.099609,1307.719971
4844,2020-05-20,2971.610107,27.99,0.68,33.490002000000004,1750.5999760000002,9375.780273,1346.930054
4845,2020-05-21,2948.51001,29.530001000000002,0.677,33.919998,1720.5,9284.879883,1347.560059
4846,2020-05-22,2955.449951,28.16,0.657,33.25,1734.5999760000002,9324.589844,1355.530029
4847,2020-05-26,2991.77002,28.01,0.698,34.349998,1704.800049,9340.219727,1393.069946
4848,2020-05-27,3036.1298829999996,27.620001000000002,0.68,32.810001,1710.300049,9412.360352,1436.359985
4849,2020-05-28,3029.72998,28.59,0.705,33.709998999999996,1713.300049,9368.990234,1400.670044
4850,2020-05-29,3044.310059,27.51,0.648,35.490002000000004,1736.9000239999998,9489.870117,1394.040039
4851,2020-06-01,3055.72998,28.23,0.662,35.439999,1737.800049,9552.049805,1405.369995
4852,2020-06-02,3080.820068,26.84,0.68,36.810001,1725.199951,9608.379883,1418.209961
4853,2020-06-03,3122.8701170000004,25.66,0.761,37.290001000000004,1697.800049,9682.910156,1452.089966
4854,2020-06-04,3112.350098,25.809998999999998,0.82,37.41,1718.9000239999998,9615.80957,1452.060059
4855,2020-06-05,3193.929932,24.52,0.904,39.549999,1676.199951,9814.080078,1507.150024
4856,2020-06-08,3232.389893,25.809998999999998,0.884,38.189999,1698.300049,9924.75,1536.890015
4857,2020-06-09,3207.179932,27.57,0.829,38.939999,1714.699951,9953.75,1507.050049
4858,2020-06-10,3190.139893,27.57,0.748,39.599998,1713.300049,10020.349609,1467.390015
4859,2020-06-11,3002.100098,40.790001000000004,0.653,36.34,1732.0,9492.730469,1356.219971
4860,2020-06-12,3041.310059,36.09,0.699,36.259997999999996,1729.300049,9588.80957,1387.680054
4861,2020-06-15,3066.590088,34.400002,0.702,37.119999,1720.300049,9726.019531,1419.609985
4862,2020-06-16,3124.73999,33.669998,0.756,38.380001,1729.5999760000002,9895.870117,1452.26001
4863,2020-06-17,3113.48999,33.470001,0.733,37.959998999999996,1729.199951,9910.530273,1426.530029
4864,2020-06-18,3115.340088,32.939999,0.694,38.84,1724.800049,9943.049805,1427.329956
4865,2020-06-19,3097.73999,35.119999,0.697,39.75,1745.9000239999998,9946.120117,1418.630005
4866,2020-06-22,3117.860107,31.77,0.704,40.459998999999996,1756.699951,10056.480469,1433.530029
4867,2020-06-23,3131.290039,31.370001000000002,0.709,40.369999,1772.0999760000002,10131.370117,1439.339966
4868,2020-06-24,3050.330078,33.84,0.684,38.009997999999996,1765.800049,9909.169922,1389.73999
4869,2020-06-25,3083.76001,32.220001,0.674,38.720001,1762.0999760000002,10017.0,1413.310059
4870,2020-06-26,3009.050049,34.73,0.636,38.490002000000004,1772.5,9757.219727,1378.780029
4871,2020-06-29,3053.23999,31.780001000000002,0.636,39.700001,1774.800049,9874.150391,1421.209961
4872,2020-06-30,3100.290039,30.43,0.653,39.27,1793.0,10058.769531,1441.369995
4873,2020-07-01,3115.860107,28.620001000000002,0.682,39.82,1773.199951,10154.629883,1427.310059
4874,2020-07-02,3130.01001,27.68,0.669,40.650002,1784.0,10207.629883,1431.859985
4875,2020-07-06,3179.719971,27.940001000000002,0.684,40.630001,1788.5,10433.650391,1442.880005
4876,2020-07-07,3145.320068,29.43,0.65,40.619999,1804.199951,10343.889648,1416.0
4877,2020-07-08,3169.939941,28.08,0.653,40.900002,1815.5,10492.5,1427.400024
4878,2020-07-09,3152.050049,29.26,0.605,39.619999,1799.199951,10547.75,1398.920044
4879,2020-07-10,3185.040039,27.290001,0.633,40.549999,1798.199951,10617.44043,1422.680054
4880,2020-07-13,3155.219971,32.189999,0.64,40.099998,1811.0,10390.839844,1403.569946
4881,2020-07-14,3197.52002,29.52,0.615,40.290001000000004,1810.5999760000002,10488.580078,1428.26001
4882,2020-07-15,3226.560059,27.76,0.63,41.200001,1811.4000239999998,10550.490234,1478.27002
4883,2020-07-16,3215.570068,28.0,0.612,40.75,1798.699951,10473.830078,1467.560059
4884,2020-07-17,3224.72998,25.68,0.628,40.59,1808.300049,10503.19043,1473.319946
4885,2020-07-20,3251.840088,24.459999,0.62,40.810001,1815.9000239999998,10767.089844,1467.949951
4886,2020-07-21,3257.300049,24.84,0.607,41.959998999999996,1842.4000239999998,10680.360352,1487.51001
4887,2020-07-22,3276.02002,24.32,0.595,41.900002,1864.0999760000002,10706.129883,1490.140015
4888,2020-07-23,3235.659912,26.08,0.582,41.07,1889.0999760000002,10461.419922,1490.199951
4889,2020-07-24,3215.6298829999996,25.84,0.589,41.290001000000004,1897.300049,10363.179688,1467.550049
4890,2020-07-27,3239.409912,24.74,0.609,41.599998,1931.0,10536.269531,1484.650024
4891,2020-07-28,3218.439941,25.440001000000002,0.581,41.040001000000004,1944.699951,10402.089844,1469.76001
4892,2020-07-29,3258.439941,24.1,0.579,41.27,1953.5,10542.94043,1500.630005
4893,2020-07-30,3246.219971,24.76,0.541,39.919998,1942.300049,10587.80957,1495.099976
4894,2020-07-31,3271.1201170000004,24.459999,0.536,40.27,1962.800049,10745.269531,1480.430054
4895,2020-08-03,3294.610107,24.280001000000002,0.563,41.009997999999996,1966.0,10902.799805,1506.800049
4896,2020-08-04,3306.51001,23.76,0.515,41.700001,2001.199951,10941.169922,1517.209961
4897,2020-08-05,3327.77002,22.99,0.543,42.189999,2031.0999760000002,10998.400391,1546.23999
4898,2020-08-06,3349.159912,22.65,0.536,41.950001,2051.5,11108.070313,1544.619995
4899,2020-08-07,3351.280029,22.209999,0.562,41.220001,2010.0999760000002,11010.980469,1569.180054
4900,2020-08-10,3360.469971,22.129998999999998,0.574,41.939999,2024.4000239999998,10968.360352,1584.670044
4901,2020-08-11,3333.689941,24.030001000000002,0.658,41.610001000000004,1932.5999760000002,10782.820313,1575.099976
4902,2020-08-12,3380.350098,22.280001000000002,0.67,42.669998,1934.9000239999998,11012.240234,1583.25
4903,2020-08-13,3373.429932,22.129998999999998,0.716,42.240002000000004,1956.699951,11042.5,1579.790039
4904,2020-08-14,3372.850098,22.049999,0.709,42.009997999999996,1937.0,11019.299805,1577.880005
4905,2020-08-17,3381.98999,21.35,0.683,42.889998999999996,1985.0,11129.730469,1585.469971
4906,2020-08-18,3389.780029,21.51,0.669,42.889998999999996,1999.4000239999998,11210.839844,1569.77002
4907,2020-08-19,3374.850098,22.540001,0.675,42.93,1958.699951,11146.459961,1572.069946
4908,2020-08-20,3385.51001,22.719998999999998,0.644,42.580002,1933.800049,11264.950195,1564.300049
4909,2020-08-21,3397.1599119999996,22.540001,0.64,42.34,1934.5999760000002,11311.799805,1552.47998
4910,2020-08-24,3431.280029,22.370001000000002,0.646,42.619999,1927.699951,11379.719727,1568.469971
4911,2020-08-25,3443.6201170000004,22.030001000000002,0.682,43.349998,1911.800049,11466.469727,1571.209961
4912,2020-08-26,3478.7299799999996,23.27,0.687,43.389998999999996,1940.699951,11665.05957,1560.189941
4913,2020-08-27,3484.5500490000004,24.469998999999998,0.746,43.040001000000004,1921.5999760000002,11625.339844,1564.560059
4914,2020-08-28,3508.01001,22.959999,0.729,42.970001,1964.5999760000002,11695.629883,1578.339966
4915,2020-08-31,3500.3100590000004,26.41,0.693,42.610001000000004,1967.5999760000002,11775.459961,1561.880005
4916,2020-09-01,3526.649902,26.120001000000002,0.672,42.759997999999996,1968.199951,11939.669922,1578.579956
4917,2020-09-02,3580.8400880000004,26.57,0.651,41.509997999999996,1934.4000239999998,12056.44043,1592.290039
4918,2020-09-03,3455.0600590000004,33.599998,0.622,41.369999,1927.5999760000002,11458.099609,1544.680054
4919,2020-09-04,3426.959961,30.75,0.721,39.77,1923.9000239999998,11313.129883,1535.300049
4920,2020-09-08,3331.840088,31.459999,0.684,36.759997999999996,1933.0,10847.69043,1504.589966
4921,2020-09-09,3398.959961,28.809998999999998,0.703,38.049999,1944.699951,11141.55957,1526.47998
4922,2020-09-10,3339.189941,29.709999,0.685,37.299999,1954.199951,10919.589844,1507.75
4923,2020-09-11,3340.969971,26.870001000000002,0.669,37.330002,1937.800049,10853.549805,1497.27002
4924,2020-09-14,3383.540039,25.85,0.671,37.259997999999996,1953.0999760000002,11056.650391,1536.969971
4925,2020-09-15,3401.1999509999996,25.59,0.679,38.279999,1956.300049,11190.320313,1538.150024
4926,2020-09-16,3385.48999,26.040001,0.687,40.16,1960.199951,11050.469727,1552.329956
4927,2020-09-17,3357.01001,26.459999,0.684,40.970001,1940.0,10910.280273,1542.599976
4928,2020-09-18,3319.469971,25.83,0.694,41.110001000000004,1952.0999760000002,10793.280273,1536.780029
4929,2020-09-21,3281.060059,27.780001000000002,0.671,39.310001,1901.199951,10778.799805,1485.25
4930,2020-09-22,3315.570068,26.860001,0.664,39.599998,1898.5999760000002,10963.639648,1496.959961
4931,2020-09-23,3236.919922,28.58,0.676,39.93,1859.9000239999998,10632.990234,1451.459961
4932,2020-09-24,3246.590088,28.51,0.666,40.310001,1868.300049,10672.269531,1451.819946
4933,2020-09-25,3298.459961,26.379998999999998,0.659,40.25,1857.699951,10913.55957,1474.910034
4934,2020-09-28,3351.600098,26.190001000000002,0.663,40.599998,1872.800049,11117.530273,1510.339966
4935,2020-09-29,3335.469971,26.27,0.645,39.290001000000004,1894.300049,11085.25,1504.72998
4936,2020-09-30,3363.0,26.370001000000002,0.677,40.220001,1887.5,11167.509766,1507.689941
4937,2020-10-01,3380.8000490000004,26.700001,0.677,38.720001,1908.4000239999998,11326.509766,1531.199951
4938,2020-10-02,3348.419922,27.629998999999998,0.696,37.049999,1900.199951,11075.019531,1531.199951
4939,2020-10-05,3408.600098,27.959999,0.762,39.220001,1912.5,11332.490234,1581.959961
4940,2020-10-06,3360.969971,29.48,0.742,40.669998,1901.0999760000002,11154.599609,1577.290039
4941,2020-10-07,3419.4399409999996,28.059998999999998,0.785,39.950001,1883.5999760000002,11364.599609,1611.040039
4942,2020-10-08,3446.830078,26.360001,0.765,41.189999,1888.5999760000002,11420.980469,1628.550049
4943,2020-10-09,3477.139893,25.0,0.775,40.599998,1919.5,11579.94043,1637.550049
4944,2020-10-12,3534.219971,25.07,0.777,39.43,1922.5,11876.259766,1649.050049
4945,2020-10-13,3511.929932,26.07,0.727,40.200001,1888.5,11863.900391,1636.849976
4946,2020-10-14,3488.669922,26.4,0.722,41.040001000000004,1901.300049,11768.730469,1621.650024
4947,2020-10-15,3483.3400880000004,26.969998999999998,0.731,40.959998999999996,1903.199951,11713.870117,1638.880005
4948,2020-10-16,3483.8100590000004,27.41,0.744,40.880001,1900.800049,11671.55957,1633.810059
4949,2020-10-19,3426.919922,29.18,0.761,40.830002,1906.4000239999998,11478.879883,1613.630005
4950,2020-10-20,3443.1201170000004,29.35,0.797,41.459998999999996,1910.4000239999998,11516.490234,1617.709961
4951,2020-10-21,3435.5600590000004,28.65,0.816,40.029999,1924.5999760000002,11484.69043,1603.780029
4952,2020-10-22,3453.48999,28.110001,0.848,40.639998999999996,1901.0999760000002,11506.009766,1630.25
4953,2020-10-23,3465.389893,27.549999,0.841,39.849998,1902.0,11548.280273,1640.5
4954,2020-10-26,3400.969971,32.459998999999996,0.801,38.560001,1902.699951,11358.94043,1605.209961
4955,2020-10-27,3390.679932,33.349998,0.778,39.57,1908.800049,11431.349609,1590.709961
4956,2020-10-28,3271.030029,40.279999,0.781,37.389998999999996,1876.199951,11004.870117,1543.280029
4957,2020-10-29,3310.110107,37.59,0.835,36.169998,1865.5999760000002,11185.589844,1561.579956
4958,2020-10-30,3269.959961,38.02,0.86,35.790001000000004,1877.4000239999998,10911.589844,1538.47998
4959,2020-11-02,3310.23999,37.130001,0.849,36.810001,1890.4000239999998,10957.610352,1568.589966
4960,2020-11-03,3369.1599119999996,35.549999,0.882,37.66,1908.5,11160.570313,1614.300049
4961,2020-11-04,3443.4399409999996,29.57,0.768,39.150002,1894.5999760000002,11590.780273,1615.079956
4962,2020-11-05,3510.4499509999996,27.58,0.776,38.790001000000004,1945.300049,11890.929688,1660.050049
4963,2020-11-06,3509.4399409999996,24.860001,0.82,37.139998999999996,1950.300049,11895.230469,1648.26001
4964,2020-11-09,3550.5,25.75,0.958,40.290001000000004,1853.199951,11713.780273,1705.040039
4965,2020-11-10,3545.530029,24.799999,0.972,41.360001000000004,1875.4000239999998,11553.860352,1737.0100100000002
4966,2020-11-11,3572.6599119999996,23.450001,0.958,41.450001,1860.699951,11786.429688,1736.939941
4967,2020-11-12,3537.01001,25.35,0.885,41.119999,1872.5999760000002,11709.589844,1708.469971
4968,2020-11-13,3585.149902,23.1,0.893,40.130001,1885.699951,11829.290039,1744.040039
4969,2020-11-16,3626.9099119999996,22.450001,0.906,41.34,1887.300049,11924.129883,1785.339966
4970,2020-11-17,3609.530029,22.709999,0.872,41.43,1884.5,11899.339844,1791.910034
4971,2020-11-18,3567.790039,23.84,0.882,41.82,1873.5,11801.599609,1769.319946
4972,2020-11-19,3581.8701170000004,23.110001,0.854,41.740002000000004,1861.0999760000002,11904.709961,1784.130005
4973,2020-11-20,3557.540039,23.700001,0.829,42.150002,1872.5999760000002,11854.969727,1785.339966
4974,2020-11-23,3577.5900880000004,22.66,0.857,43.060001,1837.800049,11880.629883,1818.300049
4975,2020-11-24,3635.4099119999996,21.639999,0.882,44.91,1804.800049,12036.790039,1853.530029
4976,2020-11-25,3629.649902,21.25,0.878,45.709998999999996,1805.699951,12094.400391,1845.02002
4977,2020-11-27,3638.350098,20.84,0.878,45.709998999999996,1805.699951,12205.849609,1855.27002
4978,2020-11-30,3621.6298829999996,20.57,0.844,45.34,1775.699951,12198.740234,1819.819946
4979,2020-12-01,3662.4499509999996,20.77,0.934,44.549999,1814.0999760000002,12355.110352,1836.050049
4980,2020-12-02,3669.01001,21.17,0.948,45.279999,1825.699951,12349.370117,1838.030029
4981,2020-12-03,3666.719971,21.280001000000002,0.92,45.639998999999996,1836.800049,12377.179688,1848.699951
4982,2020-12-04,3699.1201170000004,20.790001,0.969,46.259997999999996,1835.9000239999998,12464.230469,1892.449951
4983,2020-12-07,3691.959961,21.299999,0.928,45.759997999999996,1861.800049,12519.950195,1891.25
4984,2020-12-08,3702.25,20.68,0.913,45.599998,1870.800049,12582.769531,1917.780029
4985,2020-12-09,3672.820068,22.27,0.941,45.52,1834.5999760000002,12338.950195,1902.1500239999998
4986,2020-12-10,3668.100098,22.52,0.908,46.779999,1833.5999760000002,12405.80957,1922.699951
4987,2020-12-11,3663.459961,23.309998999999998,0.893,46.57,1839.800049,12377.870117,1911.699951
4988,2020-12-14,3647.48999,24.719998999999998,0.892,46.990002000000004,1828.699951,12440.040039,1913.859985
4989,2020-12-15,3694.6201170000004,22.889999,0.923,47.619999,1852.300049,12595.05957,1959.7600100000002
4990,2020-12-16,3701.169922,22.5,0.92,47.82,1856.0999760000002,12658.19043,1952.719971
4991,2020-12-17,3722.4799799999996,21.93,0.93,48.360001000000004,1887.199951,12764.75,1978.050049
4992,2020-12-18,3709.4099119999996,21.57,0.948,49.099998,1885.699951,12755.639648,1969.9899899999998
4993,2020-12-21,3694.919922,25.16,0.941,47.740002000000004,1879.199951,12742.519531,1970.3299559999998
4994,2020-12-22,3687.26001,24.23,0.918,47.02,1866.5999760000002,12807.919922,1989.880005
4995,2020-12-23,3690.01001,23.309998999999998,0.955,48.119999,1874.699951,12771.110352,2007.0999760000002
4996,2020-12-24,3703.0600590000004,21.530001000000002,0.955,48.119999,1874.699951,12804.730469,2003.949951
4997,2020-12-28,3735.360107,21.700001,0.933,47.619999,1877.199951,12899.419922,1996.25
4998,2020-12-29,3727.040039,23.08,0.935,48.0,1879.699951,12850.219727,1959.359985
4999,2020-12-30,3732.040039,22.77,0.926,48.400002,1891.0,12870.0,1979.9899899999998
5000,2020-12-31,3756.07,22.75,0.917,48.52,1893.0999760000002,12888.280273,1974.859985
5001,2021-01-05,3700.65,26.97,0.917,47.57,1944.2,12698.45,1945.91
5002,2021-01-06,3726.86,25.34,0.955,50.03,1947.5,12818.96,1979.11
5003,2021-01-07,3748.14,25.07,1.042,51.04,1919.4,12740.79,2057.92
5004,2021-01-08,3803.79,22.37,1.071,51.09,1911.6,13067.48,2096.89
5005,2021-01-09,3824.68,21.56,1.105,52.73,1849.9,13201.98,2091.66
5006,2021-01-12,3799.61,24.08,1.132,52.17,1850.8,13036.43,2091.01
5007,2021-01-13,3801.19,23.33,1.138,53.89,1859.6,13072.43,2127.96
5008,2021-01-14,3809.84,22.21,1.088,52.78,1838.9,13128.95,2111.97
5009,2021-01-15,3795.54,23.25,1.129,53.63,1851.2,13112.6,2155.35
